id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID089541,12.9615239,77.5993142,"Kadidal Manjappa Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL76812,SCOOTER,,"[""NO PARKING""]",[113],2024-03-04 23:12:46+00,,2024-03-05 01:54:16.447745+00,FKDEV01525,FKUSR01447,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,,,,,
FKID234544,12.9668669,77.6035162,"Convent Road, Prestige Cedars, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL188783,SCHOOL VEHICLE,,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2024-01-04 21:24:46+00,,2024-01-04 21:25:57.272638+00,FKDEV00778,FKUSR00747,8.0,Ashok Nagar,True,"BTP099 - Cash Pharmacy, Residency Road",,,FKN00GL188783,SCHOOL VEHICLE,created1,2024-01-08 03:19:11.249+00
FKID240308,12.9616521,77.5988009,"Kadidal Manjappa Road, Bangiyappa Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL192718,MAXI-CAB,,"[""NO PARKING""]",[113],2024-01-10 21:57:46+00,,2024-01-10 21:58:34.886061+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,False,BTP172 - Nanjappa Circle,,,,,,
FKID163090,12.9700277,77.6066441,"Markham Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL135085,SCOOTER,,"[""NO PARKING""]",[113],2023-11-14 00:20:46+00,,2023-11-14 00:30:26.585119+00,FKDEV00285,FKUSR02402,8.0,Ashok Nagar,True,No Junction,,,FKN00GL135085,SCOOTER,rejected,2023-11-18 00:55:12.057+00
FKID114722,12.9711563,77.6053732,"Field Marshal KM Cariappa Road, Professor Asirvadam Circle, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL96298,CAR,,"[""WRONG PARKING"",""NO PARKING"",""PARKING IN A MAIN ROAD""]","[112,113,107]",2024-02-04 11:26:46+00,,2024-02-04 11:27:34.605719+00,FKDEV00778,FKUSR00747,8.0,Ashok Nagar,True,No Junction,,,FKN00GL96298,CAR,rejected,2024-02-12 23:49:17.422+00
FKID158320,12.9660056,77.5983513,"The Chancery Pavilion Exit Road, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL131446,CAR,,"[""NO PARKING""]",[113],2023-11-16 01:44:46+00,,2023-11-16 02:01:42.268185+00,FKDEV00274,FKUSR00273,8.0,Ashok Nagar,True,BTP100 - Richmond Circle,,,FKN00GL131446,CAR,approved,2023-11-16 21:31:04.821+00
FKID274409,12.9564198,77.6209754,"Lower Agaram Road, Sannenahalli, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)",FKN00GL216614,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-30 21:42:46+00,,2024-01-31 01:26:47.418702+00,FKDEV00860,FKUSR00829,8.0,Ashok Nagar,True,No Junction,,,FKN00GL216614,SCOOTER,rejected,2024-02-02 03:25:46.698+00
FKID280306,12.9617472,77.5975015,"Central Street, Vaswani Centropolis, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL118376,SCOOTER,,"[""WRONG PARKING""]",[112],2023-11-17 22:57:46+00,,2023-11-17 22:59:00.813608+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,False,"BTP101 - Blood Bank Circle, KH Road",,,,,,
FKID228573,12.9650333,77.5970867,"Field Marshal KM Cariappa Road, Richmond Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL184467,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-12-23 04:15:46+00,,2024-01-07 05:02:24.487112+00,FKDEV01312,FKUSR01251,8.0,Ashok Nagar,True,BTP100 - Richmond Circle,,,FKN00GL184467,MOTOR CYCLE,created1,2024-01-08 06:12:33.67+00
FKID129256,12.9616334,77.5988872,"Kadidal Manjappa Road, Bangiyappa Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL107847,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-03-27 05:08:46+00,,2024-03-27 05:09:49.443679+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,2024-04-13 20:55:06.129837+00,,,,
FKID256522,12.9672865,77.6085564,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL204159,CAR,,"[""NO PARKING""]",[113],2024-01-20 01:35:46+00,,2024-01-20 01:54:55.624999+00,FKDEV00186,FKUSR00186,8.0,Ashok Nagar,True,No Junction,,,FKN00GL204159,CAR,approved,2024-01-21 00:14:34.222+00
FKID232151,12.9668928,77.6094265,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL187077,CAR,,"[""NO PARKING""]",[113],2024-01-09 00:30:46+00,,2024-01-09 01:11:16.06035+00,FKDEV01847,FKUSR01723,8.0,Ashok Nagar,True,BTP141 - Palmgroove Junction,,,FKN00GL187077,CAR,created1,2024-01-09 13:05:07.372+00
FKID044665,12.9619284,77.5989276,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL40121,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-01 22:53:46+00,,2024-04-01 22:54:33.975263+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,False,BTP172 - Nanjappa Circle,,,,,,
FKID076744,12.961945,77.598995,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL66575,SCOOTER,,"[""NO PARKING""]",[113],2024-02-27 23:42:46+00,,2024-02-28 00:35:53.539035+00,FKDEV00749,FKUSR00722,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,,,,,
FKID125792,12.9621833,77.5960101,"Andree Road, Bheemanna Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL105097,SCOOTER,,"[""NO PARKING""]",[113],2023-12-28 22:28:46+00,,2023-12-28 22:29:25.712588+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,False,"BTP101 - Blood Bank Circle, KH Road",,,,,,
FKID226469,12.9515261,77.607346,"Anepalya Main Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL58972,GOODS AUTO,,"[""NO PARKING""]",[113],2024-01-04 06:19:46+00,,2024-01-04 06:20:55.484824+00,FKDEV00757,FKUSR00730,8.0,Ashok Nagar,True,BTP132 - Anepalya Junction,,,FKN00GL58972,GOODS AUTO,approved,2024-01-04 20:11:34.355+00
FKID163959,12.9668317,77.5998617,"D Souza Marg, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL135739,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-18 01:40:46+00,,2023-11-18 01:46:39.878543+00,FKDEV01529,FKUSR01451,8.0,Ashok Nagar,True,"BTP099 - Cash Pharmacy, Residency Road",,,FKN00GL135739,MOTOR CYCLE,rejected,2023-11-18 21:53:43.566+00
FKID029794,12.9700041,77.6068113,"Markham Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL27271,SCOOTER,,"[""NO PARKING""]",[113],2024-02-06 02:47:46+00,,2024-02-06 02:48:59.353742+00,FKDEV00860,FKUSR00829,8.0,Ashok Nagar,True,No Junction,,,,,,
FKID004824,12.9673211,77.6084487,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL4723,MOPED,,"[""WRONG PARKING""]",[112],2024-02-01 04:44:46+00,,2024-02-01 04:45:53.441085+00,FKDEV00656,FKUSR00636,8.0,Ashok Nagar,True,No Junction,,,FKN00GL4723,MOPED,approved,2024-02-04 00:26:14.216+00
FKID114888,12.974977,77.6081574,"Mahatma Gandhi Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL96434,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2024-02-05 04:33:46+00,,2024-02-05 05:10:28.473522+00,FKDEV00487,FKUSR00478,8.0,Ashok Nagar,True,BTP051 - Safina Plaza Junction,,,FKN00GL96434,PASSENGER AUTO,rejected,2024-02-07 22:57:15.08+00
FKID063403,12.9437632,77.6385451,"Domlur Inner Ring Road, Ganapathi Enclave, Challaghatta, Bengaluru, Karnataka. Pin-560071 (India)",FKN00GL55690,MAXI-CAB,,"[""NO PARKING""]",[113],2024-02-22 23:29:46+00,,2024-02-23 01:18:03.606728+00,FKDEV00054,FKUSR00054,8.0,Ashok Nagar,True,No Junction,,,,,,
FKID283757,12.9660651,77.5983004,"The Chancery Pavilion Exit Road, Purva Premiere, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL222996,MAXI-CAB,,"[""NO PARKING""]",[113],2023-12-22 00:47:46+00,,2023-12-22 00:49:34.38724+00,FKDEV00274,FKUSR00273,8.0,Ashok Nagar,True,BTP100 - Richmond Circle,,,FKN00GL222996,MAXI-CAB,approved,2023-12-23 00:01:35.234+00
FKID087312,12.9740408,77.6094002,"Residency Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL75021,CAR,,"[""NO PARKING""]",[113],2024-03-03 19:52:46+00,,2024-03-03 19:55:37.306163+00,FKDEV01177,FKUSR01125,8.0,Ashok Nagar,True,No Junction,,,,,,
FKID292380,12.9727789,77.6072378,"Brigade Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL120086,MOTOR CYCLE,,"[""WRONG PARKING""]",[112],2023-11-21 00:42:46+00,,2023-11-21 00:47:02.743323+00,FKDEV01595,FKUSR01506,8.0,Ashok Nagar,False,No Junction,,,,,,
FKID053357,12.9737517,77.6093667,"Residency Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL47458,CAR,,"[""NO PARKING"",""PARKING ON FOOTPATH""]","[113,105]",2024-02-18 06:12:46+00,,2024-02-19 05:28:18.383232+00,FKDEV01847,FKUSR01723,8.0,Ashok Nagar,True,No Junction,,,,,,
FKID036894,12.9723272,77.6077244,"Field Marshal KM Cariappa Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL33491,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-11 08:52:46+00,,2024-02-11 19:48:34.024976+00,FKDEV01814,FKUSR01696,8.0,Ashok Nagar,True,No Junction,,,FKN00GL33491,MOTOR CYCLE,rejected,2024-02-11 19:54:41.821+00
FKID263692,12.9701008,77.6101828,"Garuda Mall, Magrath Road, Corporation Quarters, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India",FKN00GL209208,CAR,,"[""NO PARKING""]",[113],2024-03-03 08:23:46+00,,2024-03-09 02:04:36.078538+00,FKDEV00186,FKUSR00186,8.0,Ashok Nagar,True,No Junction,,2024-03-26 00:08:06.433006+00,,,,
FKID273784,12.970503,77.6102469,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL170513,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-31 00:27:46+00,,2024-01-31 00:31:20.857487+00,FKDEV00446,FKUSR00440,8.0,Ashok Nagar,False,No Junction,,,,,,
FKID280017,12.9723006,77.6070884,"Brigade Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL220426,PASSENGER AUTO,,"[""WRONG PARKING""]",[112],2023-11-16 04:32:46+00,,2023-11-16 06:23:24.707001+00,FKDEV01783,FKUSR01670,8.0,Ashok Nagar,True,No Junction,,,FKN00GL220426,PASSENGER AUTO,rejected,2023-11-16 20:26:15.087+00
FKID093430,12.9620143,77.5989063,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL79885,SCOOTER,,"[""NO PARKING""]",[113],2024-03-06 22:41:46+00,,2024-03-06 22:44:02.972806+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,2024-03-23 20:50:23.781953+00,,,,
FKID086725,12.970023,77.6101794,"Commissariat Road, Garuda Mall, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL74534,CAR,,"[""NO PARKING""]",[113],2024-03-03 04:40:46+00,,2024-03-03 06:20:03.702056+00,FKDEV00186,FKUSR00186,8.0,Ashok Nagar,True,No Junction,,,,,,
FKID014601,12.9516478,77.6064669,"Anepalya Main Road, Gajendra Nagar, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL13728,SCOOTER,,"[""WRONG PARKING""]",[112],2024-01-24 07:36:46+00,,2024-01-24 08:03:25.701267+00,FKDEV00757,FKUSR00730,8.0,Ashok Nagar,True,BTP132 - Anepalya Junction,,,FKN00GL13728,SCOOTER,approved,2024-01-26 01:24:55.115+00
FKID158284,12.961792,77.5990486,"Kadidal Manjappa Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL66615,SCOOTER,,"[""NO PARKING""]",[113],2023-11-16 00:28:46+00,,2023-11-16 00:40:33.330949+00,FKDEV00285,FKUSR02402,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,,FKN00GL66615,SCOOTER,approved,2023-11-18 00:46:28.015+00
FKID224633,12.9747571,77.6086817,"Mahatma Gandhi Road, Cauvery Junction, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL181607,CAR,,"[""NO PARKING""]",[113],2024-01-06 02:25:46+00,,2024-01-06 07:01:31.883829+00,FKDEV01847,FKUSR01723,8.0,Ashok Nagar,True,No Junction,,,FKN00GL181607,CAR,approved,2024-01-06 22:22:09.243+00
FKID133180,12.9701747,77.606732,"Brigade Road, St Patricks Complex, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL14087,SCOOTER,,"[""NO PARKING""]",[113],2023-12-25 19:49:46+00,,2023-12-25 20:39:48.323525+00,FKDEV02544,FKUSR02275,8.0,Ashok Nagar,False,No Junction,,,,,,
FKID045714,12.95157,77.6074367,"Anepalya Main Road, Kolandappa Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL40983,GOODS AUTO,,"[""NO PARKING""]",[113],2024-04-01 22:12:46+00,,2024-04-02 03:50:39.951465+00,FKDEV00757,FKUSR00730,8.0,Ashok Nagar,False,BTP132 - Anepalya Junction,,,,,,
FKID183978,12.9615009,77.5992073,"Kadidal Manjappa Road, Bangiyappa Garden, Shanti Nagar, Bengaluru, Karnataka. Pin-560027 (India)",FKN00GL60133,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-14 23:20:46+00,,2023-12-14 23:21:30.414594+00,FKDEV00297,FKUSR00296,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,,FKN00GL60133,MOTOR CYCLE,approved,2023-12-16 04:17:30.931+00
FKID166402,12.9505367,77.6246344,"Ejipura Main Road, Dr BR Ambedkar Nagar, Viveka Nagar, Bengaluru, Karnataka. Pin-560047 (India)",FKN00GL137605,TEMPO,,"[""NO PARKING"",""WRONG PARKING"",""PARKING IN A MAIN ROAD""]","[113,112,107]",2023-11-19 23:02:46+00,,2023-11-19 23:03:47.698239+00,FKDEV00778,FKUSR00747,8.0,Ashok Nagar,True,No Junction,,,FKN00GL137605,TEMPO,approved,2023-11-23 01:12:54.507+00
FKID217724,12.9721613,77.6072978,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL176688,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-01 05:47:46+00,,2024-01-01 06:27:22.716684+00,FKDEV01495,FKUSR01418,8.0,Ashok Nagar,True,No Junction,,,FKN00GL176688,PASSENGER AUTO,rejected,2024-01-02 00:42:28.582+00
FKID072192,12.964967,77.5971091,"Richmond Road, Richmond Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL62847,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-02-19 00:06:46+00,,2024-02-26 02:10:03.151215+00,FKDEV00186,FKUSR00186,8.0,Ashok Nagar,True,BTP100 - Richmond Circle,,,,,,
FKID070769,12.9719176,77.606879,"Field Marshal KM Cariappa Road, Brigade Road Junction, Ashok Nagar, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL61621,SCOOTER,,"[""NO PARKING""]",[113],2024-02-25 06:31:46+00,,2024-02-25 06:34:13.525546+00,FKDEV00420,FKUSR00415,8.0,Ashok Nagar,True,No Junction,,,,,,
FKID228389,12.9516216,77.6078694,"Anepalya Main Road, Muthanna Garden, Nilsandra, Bengaluru, Karnataka. Pin-560030 (India)",FKN00GL184336,PASSENGER AUTO,,"[""NO PARKING""]",[113],2024-01-07 04:43:46+00,,2024-01-08 19:08:17.781658+00,FKDEV00860,FKUSR00829,8.0,Ashok Nagar,True,BTP132 - Anepalya Junction,,,FKN00GL184336,PASSENGER AUTO,created1,2024-01-08 19:09:01.606+00
FKID161284,12.9649861,77.6047694,"Wellington Street, Spartan Heights Apartments, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL133808,SCHOOL VEHICLE,,"[""NO PARKING""]",[113],2023-12-07 23:42:46+00,,2023-12-08 00:14:03.888301+00,FKDEV02652,FKUSR02095,8.0,Ashok Nagar,True,No Junction,,,FKN00GL133808,SCHOOL VEHICLE,rejected,2023-12-11 06:12:04.487+00
FKID284272,12.9619596,77.5988499,"O Shaughnessy Road, Divyasree Chambers, Langford Garden, Richmond Town, Bengaluru, Karnataka. Pin-560025 (India)",FKN00GL223331,SCOOTER,,"[""NO PARKING""]",[113],2023-12-22 23:26:46+00,,2023-12-22 23:35:50.744452+00,FKDEV00285,FKUSR02402,8.0,Ashok Nagar,True,BTP172 - Nanjappa Circle,,,FKN00GL223331,SCOOTER,rejected,2023-12-24 01:31:32.18+00
FKID191369,12.973298,77.6108958,"Trent/WestSide/Zudio, 47,48, Commissariat Road, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India",FKN00GL157002,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-17 08:23:46+00,,2023-12-17 13:17:58.538107+00,FKDEV01452,FKUSR01379,8.0,Ashok Nagar,True,No Junction,,,FKN00GL157002,MOTOR CYCLE,rejected,2023-12-17 19:38:45.282+00
FKID131146,12.9730985,77.6094773,"1st Cross Road, ACR Towers, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL109346,CAR,,"[""NO PARKING""]",[113],2023-11-26 07:44:46+00,,2023-11-26 07:54:36.134867+00,FKDEV01847,FKUSR01723,8.0,Ashok Nagar,True,No Junction,,,FKN00GL109346,CAR,approved,2023-12-01 02:43:35.82+00
FKID283959,12.9172981,77.5733479,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL223133,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-22 07:38:46+00,,2023-12-22 07:40:47.764372+00,FKDEV00210,FKUSR00210,23.0,Banashankari,True,"BTP113 - 27th Cross, Pai Vista, KR Road",,,FKN00GL223133,MOTOR CYCLE,approved,2023-12-22 19:51:47.401+00
FKID103772,12.91386,77.5671419,"Subramanyapura Main Road, Teachers Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL75247,CAR,,"[""NO PARKING""]",[113],2024-02-29 07:04:46+00,,2024-03-12 19:32:04.521281+00,FKDEV00782,FKUSR00751,23.0,Banashankari,False,BTP157 - Kadirenahalli Cross,,,,,,
FKID024129,12.9241333,77.5640811,"21st Main Road, Kadirenahalli New Colony, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL22450,SCOOTER,,"[""WRONG PARKING"",""NO PARKING""]","[112,113]",2024-02-02 08:32:46+00,,2024-02-02 08:36:58.283222+00,FKDEV00959,FKUSR00920,23.0,Banashankari,True,BTP158 - Devegowda Petrol Bunk,,,,,,
FKID185104,12.9347367,77.5374014,"Dr Rajkumar Puniya Bhoomi Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL15562,MAXI-CAB,,"[""NO PARKING""]",[113],2023-12-14 21:17:46+00,,2023-12-14 21:44:58.814717+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,FKN00GL15562,MOTOR CYCLE,approved,2023-12-16 01:59:53.034+00
FKID143767,12.9422666,77.5486349,"Sri Kumaraswamy Temple Road, Muneshwara Block, Banashankari Stage 1, Bengaluru, Karnataka. Pin-560026 (India)",FKN00GL119756,TANKER,,"[""NO PARKING""]",[113],2024-04-07 04:25:46+00,,2024-04-09 19:42:35.613127+00,FKDEV00782,FKUSR00751,23.0,Banashankari,False,No Junction,,,,,,
FKID196380,12.9174024,77.573262,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL160846,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-19 21:35:46+00,,2023-12-19 21:46:27.327113+00,FKDEV00505,FKUSR00449,23.0,Banashankari,True,"BTP113 - 27th Cross, Pai Vista, KR Road",,,FKN00GL160846,MOTOR CYCLE,approved,2023-12-21 02:41:33.625+00
FKID192940,12.92759,77.5513233,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL158232,PASSENGER AUTO,,"[""NO PARKING""]",[113],2023-12-18 04:50:46+00,,2023-12-18 05:34:06.595077+00,FKDEV01956,FKUSR01823,23.0,Banashankari,True,BTP155 - Katriguppe Junction,,,FKN00GL158232,PASSENGER AUTO,rejected,2023-12-18 20:26:33.125+00
FKID138948,12.9269003,77.5508593,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL115776,SCOOTER,,"[""NO PARKING""]",[113],2023-12-02 21:52:46+00,,2023-12-02 22:07:01.010417+00,FKDEV01956,FKUSR01823,23.0,Banashankari,True,BTP155 - Katriguppe Junction,,,FKN00GL115776,SCOOTER,approved,2023-12-04 01:26:08.132+00
FKID297955,12.9349387,77.536484,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL0054,SCOOTER,,"[""NO PARKING""]",[113],2023-11-27 21:33:46+00,,2023-11-28 05:44:52.744881+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,FKN00GL0054,SCOOTER,approved,2023-11-30 01:28:00.191+00
FKID205091,12.9270991,77.5509424,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL167306,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-18 02:39:46+00,,2023-12-18 02:45:57.362663+00,FKDEV01956,FKUSR01823,23.0,Banashankari,True,BTP155 - Katriguppe Junction,,,FKN00GL167306,MOTOR CYCLE,approved,2023-12-19 00:09:37.984+00
FKID296795,12.9384479,77.5336398,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL231940,SCOOTER,,"[""WRONG PARKING""]",[112],2024-03-14 04:58:46+00,,2024-03-14 07:07:08.269633+00,FKDEV00784,FKUSR00753,23.0,Banashankari,True,No Junction,,2024-03-31 22:24:01.229442+00,FKN00GL231940,SCOOTER,approved,2024-04-11 00:53:16.212+00
FKID188052,12.9175377,77.57328,"Konanakunte Main Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",FKN00GL154396,MOTOR CYCLE,,"[""NO PARKING""]",[113],2023-12-16 23:20:46+00,,2023-12-16 23:57:43.665581+00,FKDEV00505,FKUSR00449,23.0,Banashankari,True,"BTP113 - 27th Cross, Pai Vista, KR Road",,,FKN00GL154396,MOTOR CYCLE,approved,2023-12-18 00:57:48.313+00
FKID015719,12.9349204,77.536509,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL4312,SCOOTER,,"[""NO PARKING""]",[113],2024-01-23 21:32:46+00,,2024-01-23 22:08:06.621176+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,FKN00GL4312,SCOOTER,approved,2024-01-26 06:44:12.712+00
FKID046653,12.9264059,77.5507181,"Dr Vishwesha Teertha Swamy Gala Road, Block 6, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL41786,MOTOR CYCLE,,"[""NO PARKING""]",[113],2024-04-02 04:38:46+00,,2024-04-02 04:41:55.364947+00,FKDEV01956,FKUSR01823,23.0,Banashankari,False,BTP155 - Katriguppe Junction,,,,,,
FKID031087,12.9349278,77.5364899,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL28384,SCOOTER,,"[""NO PARKING""]",[113],2024-02-07 21:41:46+00,,2024-02-08 22:48:25.502262+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,,,,
FKID028001,12.9349295,77.5365159,"7th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL25737,SCOOTER,,"[""NO PARKING""]",[113],2024-02-07 21:40:46+00,,2024-02-07 21:41:25.055913+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,,,,
FKID195268,12.9349521,77.5365223,"8th Main Road, Veerannana Guda, Veerabhadra Nagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL15548,SCOOTER,,"[""NO PARKING""]",[113],2023-12-19 22:49:46+00,,2023-12-20 07:25:23.554441+00,FKDEV00030,FKUSR00030,23.0,Banashankari,True,No Junction,,,FKN00GL15548,SCOOTER,approved,2023-12-20 22:41:14.822+00
FKID111168,12.9373156,77.5326103,"Kerekodi Main Road, Veerabhadra Nagara Circle, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560085 (India)",FKN00GL93491,LGV,,"[""WRONG PARKING""]",[112],2024-03-22 05:31:46+00,,2024-03-22 06:36:02.675212+00,FKDEV00784,FKUSR00753,23.0,Banashankari,True,No Junction,,2024-04-09 14:24:33.778813+00,FKN00GL93491,LGV,approved,2024-04-13 06:29:06.827+00
